x,y
-25.0,35.156180205616984
-24.0,31.31378918873819
-23.0,25.46130964041464
-22.0,24.032801479116813
-21.0,23.841699967280906
-20.0,21.796378646403685
-19.0,18.400930087765733
-18.0,17.283631132564857
-17.0,13.709464064799919
-16.0,18.19260402690196
-15.0,18.425052568799554
-14.0,16.40301499549791
-13.0,14.061277117316008
-12.0,15.804243949910756
-11.0,14.807208537478962
-10.0,15.651903916678792
-9.0,14.813573981234297
-8.0,12.033286885581107
-7.0,10.134866059296188
-6.0,9.426829979478928
-5.0,10.749592023242602
-4.0,10.374291715079718
-3.0,8.887482964211348
-2.0,8.349164032007554
-1.0,8.548339022832312
0.0,6.202718220026246
1.0,3.06964729576336
2.0,-2.2563149603109642
3.0,-0.6657970950617746
4.0,-1.498309150476986
5.0,-3.3726082791159193
6.0,0.9944228576959969
7.0,4.299823647478993
8.0,8.405083944790974
9.0,11.928404109735494
10.0,8.320139237386542
11.0,11.667739310532982
12.0,9.288326826314123
13.0,4.634559319116909
14.0,0.5215807787232727
15.0,1.4245655981263117
16.0,1.518634233503929
17.0,2.512562209323965
18.0,2.646332798019082
19.0,6.1707891689603835
20.0,11.597738001439
21.0,13.972624590587033
22.0,16.866148053281375
23.0,17.746681768798496
24.0,19.582010525523582
25.0,23.234445084361198
