x,y
-25.0,-17.77822902602049
-24.0,-17.84503914432625
-23.0,-21.34067016192879
-22.0,-16.72524931409415
-21.0,5.194196470518437
-20.0,-21.13525371611533
-19.0,25.369787814881523
-18.0,-16.49356567341397
-17.0,18.047516869533414
-16.0,-13.317572238895956
-15.0,-7.722918019427265
-14.0,25.116996397038925
-13.0,15.145073516851383
-12.0,-12.542958042279157
-11.0,-25.087844508777728
-10.0,-12.661563884802524
-9.0,20.102129516152594
-8.0,13.604818538836952
-7.0,1.2300678147626964
-6.0,5.975569898903288
-5.0,-25.231714304150625
-4.0,-18.02418492980414
-3.0,19.504838342215972
-2.0,-11.782718556534453
-1.0,2.238238289931498
0.0,17.049090900491407
1.0,9.277302179076226
2.0,-10.964712297570536
3.0,24.876389328962237
4.0,27.414102765383692
5.0,16.62192782086972
6.0,-4.671034535833829
7.0,19.15225711122597
8.0,-8.051298307703282
9.0,-2.940112008067933
10.0,-18.26642720237805
11.0,19.636132852021635
12.0,7.037110770132974
13.0,-9.12023918404244
14.0,-0.476765232398898
15.0,3.6790213415000697
16.0,-7.490876934499938
17.0,-5.246643449797912
18.0,17.701835976013292
19.0,-19.832328483606286
20.0,1.7245946459599146
21.0,-3.717472942784105
22.0,22.79188731056749
23.0,-18.0151371239321
24.0,-18.54965184662294
25.0,-4.39792480114914
