x,y
-50.0,2329.386550702778
-49.0,2284.6318344271785
-48.0,2239.505063004937
-47.0,2193.537360240243
-46.0,2151.4008117700528
-45.0,2109.5265341701324
-44.0,2068.5122786628876
-43.0,2029.4693380776996
-42.0,1940.298508933854
-41.0,1856.396466803451
-40.0,1775.1083379357283
-39.0,1691.835985280155
-38.0,1610.003257156438
-37.0,1528.4869019112266
-36.0,1453.203763532959
-35.0,1379.7194847815674
-34.0,1309.2988334299253
-33.0,1239.801959630805
-32.0,1172.576812303743
-31.0,1107.9227719705295
-30.0,1039.0730555783684
-29.0,977.5611110045155
-28.0,911.9491406292802
-27.0,856.3731823431997
-26.0,801.5450333385791
-25.0,748.0372165516897
-24.0,699.0066941863419
-23.0,647.862218940529
-22.0,600.4943175999709
-21.0,554.3189379556657
-20.0,510.97353534822076
-19.0,464.3805630286664
-18.0,424.48221304237455
-17.0,388.1952269128142
-16.0,350.52677591829945
-15.0,320.8282366589703
-14.0,288.18468339935066
-13.0,256.09740024277926
-12.0,225.17659494777828
-11.0,193.18060517786844
-10.0,165.20497180888717
-9.0,138.48092141107708
-8.0,116.79652496578589
-7.0,97.11668870248361
-6.0,82.9410897482762
-5.0,65.43395664819303
-4.0,55.50871647586494
-3.0,46.00036746813541
-2.0,32.91536057191227
-1.0,25.329721755018635
0.0,15.273425887178341
1.0,10.61418067365524
2.0,11.763570516320193
3.0,14.66125301045093
4.0,20.634832497718286
5.0,23.84619757383924
6.0,35.49663913058958
7.0,45.810511912421674
8.0,55.136491624903606
9.0,68.28955522572147
10.0,82.6880899165791
11.0,95.4086863719055
12.0,111.93926136660556
13.0,133.4317090893284
14.0,154.23929964932117
15.0,179.14116136708287
16.0,206.15240215703133
17.0,238.45288218098813
18.0,268.3315342748967
19.0,299.33891664111104
20.0,336.3247499990372
21.0,373.28732016028664
22.0,412.422476962908
23.0,456.144721444868
24.0,499.43739527849965
25.0,547.8600731912044
26.0,596.3519882783613
27.0,641.4474452282518
28.0,696.2588264613781
29.0,750.6294714377408
30.0,811.7872015859958
31.0,867.1410850932109
32.0,925.4013668949713
33.0,982.7412404291783
34.0,1050.0274164682746
35.0,1115.5867225597228
36.0,1181.520595743163
37.0,1253.2343248961195
38.0,1322.6046276038344
39.0,1393.768907228569
40.0,1465.8273074370138
41.0,1547.1642614474795
42.0,1627.1558809500866
43.0,1703.542909642221
44.0,1741.8709489399537
45.0,1778.25634438369
46.0,1819.062483430562
47.0,1857.7925599302764
48.0,1903.7588836957748
49.0,1941.2631932405898
50.0,1984.3461922332854
