x,y
-50.0,12.154780428786466
-49.0,1.1220369794415817
-48.0,19.392006126994445
-47.0,81.45930495700617
-46.0,56.58033647665842
-45.0,27.848750262062026
-44.0,62.984703396559055
-43.0,76.4716026539823
-42.0,-4.347424891164586
-41.0,52.86631621660997
-40.0,53.310763745817624
-39.0,17.70153248920785
-38.0,39.23684995729413
-37.0,1.7079862395331986
-36.0,29.60139167738653
-35.0,-7.8434285018899885
-34.0,59.18003235367503
-33.0,32.020439399123276
-32.0,6.914564592983446
-31.0,-11.580071016181648
-30.0,67.07837376829721
-29.0,-21.329013043983224
-28.0,30.60677406442663
-27.0,57.60386688976611
-26.0,-1.3692179135623235
-25.0,48.96513091760262
-24.0,-25.13882003614428
-23.0,-15.349523172530276
-22.0,-26.022481178613653
-21.0,19.03951740886763
-20.0,-26.333630933010568
-19.0,40.42976469078633
-18.0,-17.18110707364535
-17.0,-31.07885927603943
-16.0,-2.6531477719917262
-15.0,29.323120976128706
-14.0,38.128020970640904
-13.0,20.794421739881663
-12.0,-21.92139153095518
-11.0,-18.156407941072857
-10.0,52.91629359127039
-9.0,12.693577941901083
-8.0,43.779859849943875
-7.0,-32.66738641560949
-6.0,20.779659976043973
-5.0,48.13843818307251
-4.0,41.34941296973979
-3.0,17.886155925787676
-2.0,22.8484630368243
-1.0,11.157725702516522
0.0,17.43188138512231
1.0,-36.598448574886554
2.0,45.28298218602089
3.0,31.694511523572984
4.0,-14.278889231183932
5.0,-31.000546014114974
6.0,44.60147503630776
7.0,-17.43559734727597
8.0,-19.72974681086514
9.0,48.063803515545345
10.0,22.89696349319432
11.0,37.937761088867546
12.0,-1.6411717062994242
13.0,52.755821095814824
14.0,59.39356523412064
15.0,44.74305616610211
16.0,26.174275555036104
17.0,23.096413489796426
18.0,44.81274949010533
19.0,60.43921945272312
20.0,-24.102530773475046
21.0,13.574634552635615
22.0,36.66431457247366
23.0,-2.719328669679342
24.0,-4.2613417086203675
25.0,32.72811378410704
26.0,-15.153427128723628
27.0,40.49944548378622
28.0,69.05243412464635
29.0,-21.745333669642257
30.0,47.83458508676378
31.0,-16.245360237467736
32.0,30.867259710910773
33.0,-18.047428807506236
34.0,2.254985753423817
35.0,39.750179818335965
36.0,7.997163265313116
37.0,1.1502616230296638
38.0,46.79032953641791
39.0,39.09770734464685
40.0,32.36024506019175
41.0,6.274513525209102
42.0,15.12553452734426
43.0,26.30212031212877
44.0,86.210660223454
45.0,17.81942357766378
46.0,42.04342204250267
47.0,-1.8268677361297208
48.0,12.697752049944839
49.0,40.21681594940506
50.0,71.7960037374112
