x,y
-25.0,-18.42229691159242
-24.0,-13.698998235170247
-23.0,-14.938374148661095
-22.0,-9.180065296726436
-21.0,-8.99654196063979
-20.0,-3.8690339586598386
-19.0,-2.7228771125122893
-18.0,-1.4368297847027347
-17.0,1.4092844905144777
-16.0,6.592188380938294
-15.0,1.1760818299153395
-14.0,-0.05167228942234051
-13.0,-4.438683825756046
-12.0,0.3355592821080334
-11.0,3.3823787904314924
-10.0,-0.03003957846511161
-9.0,-1.3399686667434119
-8.0,-3.15264813272505
-7.0,-2.143553907157394
-6.0,2.4516464109881055
-5.0,-2.1033318851100438
-4.0,-3.7271290635251093
-3.0,-1.4672686227067213
-2.0,-0.9955925826820164
-1.0,1.042550561115139
0.0,7.171204026653194
1.0,8.301098944248581
2.0,12.358905569592034
3.0,11.371866594482702
4.0,11.672318910301925
5.0,9.19680455504771
6.0,10.343176024976655
7.0,4.179916520499469
8.0,3.0687779614477466
9.0,1.6995183827710691
10.0,1.0639177187412676
11.0,-1.7402283303479995
12.0,-0.06446838046180581
13.0,-0.7145776556663783
14.0,1.14539145184507
15.0,0.8690633267010212
16.0,-2.96942799526173
17.0,-1.4201660195471082
18.0,-1.8831242638878523
19.0,0.8472851602646365
20.0,-0.6561805810828153
21.0,-2.5566103520578194
22.0,-5.713719034509595
23.0,-3.3606174596601464
24.0,-4.37765988078416
25.0,-4.542706615284173
