x,y
-50.000000,0.475250
-49.000000,-0.907505
-48.000000,-0.536509
-47.000000,1.247146
-46.000000,2.803577
-45.000000,2.701807
-44.000000,1.035404
-43.000000,-0.663549
-42.000000,-0.833043
-41.000000,0.682755
-40.000000,2.490226
-39.000000,2.927591
-38.000000,1.592737
-37.000000,-0.287076
-36.000000,-0.983558
-35.000000,0.143635
-34.000000,2.058165
-33.000000,2.999824
-32.000000,2.102853
-31.000000,0.191925
-30.000000,-0.976063
-29.000000,-0.327268
-28.000000,1.541812
-27.000000,2.912752
-26.000000,2.525117
-25.000000,0.735296
-24.000000,-0.811157
-23.000000,-0.692441
-22.000000,0.982297
-21.000000,2.673311
-20.000000,2.825891
-19.000000,1.299754
-18.000000,-0.501974
-17.000000,-0.922795
-16.000000,0.424193
-15.000000,2.300576
-14.000000,2.981215
-13.000000,1.840334
-12.000000,-0.073146
-11.000000,-0.999980
-10.000000,-0.088042
-9.000000,1.824237
-8.000000,2.978716
-7.000000,2.313973
-6.000000,0.441169
-5.000000,-0.917849
-4.000000,-0.513605
-3.000000,1.282240
-2.000000,2.818595
-1.000000,2.682942
0.000000,1.000000
1.000000,-0.682942
2.000000,-0.818595
3.000000,0.717760
4.000000,2.513605
5.000000,2.917849
6.000000,1.558831
7.000000,-0.313973
8.000000,-0.978716
9.000000,0.175763
10.000000,2.088042
11.000000,2.999980
12.000000,2.073146
13.000000,0.159666
14.000000,-0.981215
15.000000,-0.300576
16.000000,1.575807
17.000000,2.922795
18.000000,2.501974
19.000000,0.700246
20.000000,-0.825891
21.000000,-0.673311
22.000000,1.017703
23.000000,2.692441
24.000000,2.811157
25.000000,1.264704
26.000000,-0.525117
27.000000,-0.912752
28.000000,0.458188
29.000000,2.327268
30.000000,2.976063
31.000000,1.808075
32.000000,-0.102853
33.000000,-0.999824
34.000000,-0.058165
35.000000,1.856365
36.000000,2.983558
37.000000,2.287076
38.000000,0.407263
39.000000,-0.927591
40.000000,-0.490226
41.000000,1.317245
42.000000,2.833043
43.000000,2.663549
44.000000,0.964596
45.000000,-0.701807
46.000000,-0.803577
47.000000,0.752854
48.000000,2.536509
49.000000,2.907505
50.000000,1.524750
